qa_id,dimension,category_name,granularity,source_document,question,reference_answer,llm_answer_correctness,llm_hallucination_score,llm_question_answerability,llm_category_validation,llm_reasoning,category_name_orig,dimension_orig,granularity_orig,agreement_type
212be65c-a99e-486c-9987-3b28e0df3cca,LV,synonym_substitution,medium,"options the most recent and most revolutionary know-how, however robots usually find yourself stealing the present. From cute pet robots to actually to these revolutionizing farming and business, we won’t get sufficient and we’re right here to introduce you to all of them.
Yearly, huge firms like LG and Samsung and small startups showcase the most recent batch of cutting-edge robotics on the client electronics convention in Las Vegas. We’re right here with a heads-up on some thrilling robots which can be making their public debut at CES 2023.
Robots already play an element in lots of our lives, due to Roomba and even more-experimental makes an attempt like, however CES provides a glimpse of the place the know-how is headed. It is at CES that we first noticed and as creepy actual imitations of individuals, and this yr will not be any completely different with regards to a glance ahead.
That is the primary time since 2020 that CNET has been again on the bottom in Vegas in drive, so count on our staffers to be assembly loads of robots on the present ground — hopefully ones that may make them a, or , as we have seen in earlier years.
Amid all of the noise of the present, it may be onerous to maintain monitor of what is taking place at CES, however don’t fret — we have got you. Contemplate this our working record of all the very best and most fascinating robots at CES 2023.
Cute pet substitute Canine-E
Canine-E is not simply one other robo-dog. Due to over 1 million potential comb...[truncated]",Are there any mechanical companions for kids that can teach them programming?,"Yes, there is Pyxel the coding dog, which is a toy designed for children age 8 and up. You can program it, and it can perform actions like sitting, speaking and shaking paws. It can also move around and illuminate in various colors.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,synonym_substitution,LV,medium,mismatch
54c04140-4852-4e38-bd8c-77a1c298124c,LV,verbatim_terminology,fine,"In the early days of experimental wireless development, it was common practice to calibrate electromagnetic waves by measuring the distance from one crest to the next crest in much the same way as you might measure the waves of the ocean, from one crest to the next. This distance is called the wavelength, and because many of the prominent early experimenters were European, it came to be measured electrically in metres.
Thus you will find the dials of most of the very old radio receivers marked in metres. In the medium wave broadcast band, one station in particular might be on the air for example on a wavelength of 200 metres, and another on 300 metres. On shortwave, one station could be shown as 30.99 metres, and another on 30.96 metres.
But, there's another way of calibrating a radio signal. Instead of measuring the distance between crests, or length of complete wave cycles, you can count how many of those complete cycles pass a fixed point in one second. This is known as the frequency.
The existence of electromagnetic waves was first demonstrated by German physicist Heinrich Hertz, and in 1930 the International Electrotechnical Commission, or IEC, established the unit of frequency of one cycle per second as being one Hertz, in his honor. This is abbreviated with a capital H and a small z.
Following standard metric usage, a frequency of 1,000 cycles per second, or 1,000 Hz, is thus equal to 1 kilohertz.
As time went by, it was discovered that measuring a radio signal by its ...[truncated]",What is the relationship between wavelength in metres and frequency in kilohertz for radio signals?,"There is an inverse relationship between metres and kilohertz of 1:300,000. You can divide the wavelength in metres, or the frequency in kilohertz, into 300,000, and obtain the reciprocal. For example, for a station broadcasting on 10,000 kilohertz, dividing this into 300,000 shows its wavelength is 30 metres.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,verbatim_terminology,LV,fine,mismatch
671a622b-e098-47f9-bcf1-73b4b02bda4b,LV,abstraction_level_shift,fine,"After the Flood: Is Your Water Safe to Drink?
Regardless of whether you have your own water supply, get water from a public water system, or operate a public water system, you might have to take special steps to ensure that your drinking water is safe after the well or water treatment plant has been flooded.
These links will take you to information that can help you ensure that your water supply is safe:
- Checklist for operators of public water systems (PWSs)
- Advice for customers of PWSs
- Advice for disinfecting your own well
Much of this information is in PDF format. (Help with PDF.)
Checklist for operators of PWSs
If your drinking water distribution system has lost operating pressure, be sure to follow these steps, as outlined in the flowchart found in the rules for public drinking water systems:
- Notify your customers immediately to boil water they use in cooking, for drinking, or for making ice. Be sure to issue the boil-water notice in both English and Spanish.
- Notify our regional office that serves your county or call the Water Supply Division in our central office at 512/239-4691.
- Take the measures needed to flush your distribution system, disinfect it, and ensure its integrity.
- Take samples as needed to ensure that clean water is available in all parts of your system. To have your water samples analyzed, see our list of labs certified to test drinking water.
- Once you have confirmed that your distribution system is capable of producing a stable supply of c...[truncated]",What are the warning signs that my home's water supply might be unsafe after flooding?,"Key warning signs include: if your home has flooded, if flood water covered any part of the water line between your water meter and house, or if your faucets produce no water or only a weak stream. In these cases, you should take precautions such as boiling water or flushing your plumbing system. Additionally, be alert for water leaks and outages after a flood, as flood-washed soil away from a water main could cause breaks days or weeks later.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,abstraction_level_shift,LV,fine,mismatch
596bcfd2-e614-47dc-9cc8-d714a7c93ab7,LV,partial_overlap,medium,"Shopping in Tahiti and her islands
From a simply decorated pareo to the most spectacular Tahitian pearl necklace you will have no shortage of gift ideas during your stay in Tahiti and Her Islands.
Discover the uniquely flavored local products like the amazing Tahiti vanilla.
Be tempted by simple but authentic products renowned worldwide for their quality and exclusivity.
All these typical local products reflect the local at of living and are found in the many souvenir shops around Tahiti and her Islands.
- Pareos or “pareu” in Tahitian. They are the sheer symbol of life in the islands. They are used by everyone and for any purpose: to dress both men and women, to double up as a beach towel, to decorate a piece of furniture, armchair, bench or table and even in your car to cover the seats…
The design is always made locally but today some pareos are made overseas. Do not hesitate to ask the shop assistant who will honestly reply as to where the product is from. Some workshops even offer that you make your own!
- Tifaifai: they are among the symbols of traditional Polynesian handicraft. Originally, these were two sheets of different colors worked in a way to make geometrical or flower patterns. Their dimensions are generally 240 cm x 260 cm and are used as a quilt to cover a bed, piece of furniture or couch.
Nowadays, they are found as bed linen sets, in pastel or bright colors. They are still traditionally sewn and they require a group of 4 or 5 women who work around a wide tab...[truncated]",What is Monoi and what is it used for in Tahiti?,"Monoi, also known as 'sacred oil', is a traditional Tahitian product made by combining tiare flowers with refined coconut oil. It's used as a hair and body product, massage oil, and remedy in everyday Tahitian life. The product offers purifying and moisturizing benefits and has been popular in the Western World since the 1970s. Since 1992, the Monoi label guarantees the product's origin, ingredient quality, and manufacturing recipe. It's available in various forms including oils, soaps, and balms.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,partial_overlap,LV,medium,hierarchical_child
3ab94684-11ac-4766-a1d4-8f0c221cecd7,LV,similar_to_document,coarse,"6 Things You Didn’t Know About Cows
Cattle represents a large portion of our livelihoods, but many people don’t think about what exactly makes these beasts unique. Sure, we want to be certain they have appropriate care and adequate comforts, but for most of us, that’s where the relationship ends. In this article, we’ll look at a few interesting facts and stories about cows that even the most seasoned rancher may not know.
Cows in Motion: The Sky Queen of 1930
On February 18, 1930, a Guernsey named Elm Farm Ollie made history by being the first cow to fly in an airplane. The flight, which was probably made for the important scientific purpose of “seeing what would happen if a cow flew in an airplane,” took place at the St. Louis International Air Exposition. During the 72-mile trip from Bismarck, Missouri, Elm Farm Ollie also became the first animal milked mid-flight, with the spoils distributed via parachute to spectators below.
The Chicago Fire: A Subject of Heated Debate
Arguably the most famous cow in American history is also the most unjustly maligned. While there was a Mrs. O’Leary and she did own cows, there’s no evidence to suggest that any were responsible for starting the Great Chicago Fire of 1871. In fact, contemporary research pins the cause of the fire on a neighbor who slipped while sneaking into the barn to smoke a pipe. Mrs. O’Leary and her cows were ultimately vindicated more than a century later when, in 1997, they received a formal exoneration from the Chic...[truncated]","Has any cow ever flown in an airplane, and what happened during the flight?","Yes, on February 18, 1930, a Guernsey cow named Elm Farm Ollie became the first cow to fly in an airplane during the St. Louis International Air Exposition. During the 72-mile trip from Bismarck, Missouri, she was also the first animal to be milked mid-flight, with the milk being distributed to spectators below via parachute.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,coarse,mismatch
2365361c-b4dd-4515-9ffa-f067effd8647,LV,partial_overlap,medium,"A new list of Britain’s engineering heroes reveals how our attitudes towards scientific achievement are changing
What makes an engineering hero?
You can tell a lot about people from the individuals they most admire. So a recent poll to find the public’s top engineering heroes paints an interesting picture of Britain’s view of engineers.
For one thing, the survey conducted by the organisation behind the Queen Elizabeth Prize for Engineering shows a recognition of how wide a discipline engineering really is, taking in civil, mechanical, electrical, chemical and computer engineers - including many who probably wouldn’t achieve chartered status today. But the poll also reveals some things about how we view engineering achievement.
Firstly, it’s clear that some things never change. Isambard Kingdom Brunel has probably been Britain’s most famous engineer since well before his death in 1859 and his number one position in this list comes as little surprise (especially given that he was also voted the second greatest Briton ever in 2002). His infrastructure changed the physical shape and appearance of the country in a way that helped make Britain the most advanced nation of the 19th century and that can still be felt today.
The presence of fellow Victorians James Watt, George Stephenson and Joseph Bazalgette show just how associated this period in Britain remains with engineering. There’s also the continuing dominance of people like Leonardo Da Vinci and Archimedes who have little con...[truncated]",Who was Ada Lovelace and why is she important in computer history?,"Ada Lovelace was a mathematician who developed the first computer algorithm in history. She is considered the world's first programmer and has become a figurehead for efforts to encourage more women to pursue computer science. She ranks fourth in Britain's list of engineering heroes, notably placing higher than Charles Babbage, who invented the computer she programmed.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,partial_overlap,LV,medium,hierarchical_child
114d971d-0310-4e94-84dc-da579d5ffb20,LV,distant_from_document,,"|Mirages and other marvels of light and air (Nature's mysteries (Britannica))|
Author: Penne, Barbra
Takes a closer look at mirages and similar phenomena, explaining to elementary readers that there is much more to these natural optical illusions than meets, or doesn't meet, the eye.
|Accelerated Reader Information:|
Interest Level: LG
Reading Level: 5.60
Points: .5 Quiz: 186485
Full Text Reviews:",What is the intended grade level demographic for educational materials about optical phenomena and mirages?,"Based on the Accelerated Reader Information, the material is aimed at an elementary reading level of 5.60.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,distant_from_document,LV,,mismatch
b13449d6-12e2-4274-b74c-80b3cdb444f6,LV,similar_to_document,,"Fish oil supplements are made from the natural oils found in cold water fish, like salmon, cod, herring and tuna. Fish oil is high in omega-3 fatty acids, and at low dosages, it can support cognitive function, cardiovascular health and vision. It’s also good for hair, skin and nails. At higher doses, fish oil can help decrease inflammation from arthritis and, doctors suspect, a number of other diseases in which inflammation plays a key role.
Inflammation and Your Body
Inflammation happens for a reason. Your body uses inflammation to protect itself from pathogens that might injury it and to stimulate the immune system to begin the healing process. Chronic inflammation, such as that found in diseases like rheumatoid arthritis, can be harmful, however, so your body does its best to regulate and control inflammation.
When chronic inflammation occurs, your body is simultaneously healing and destroying the tissue at the sight of the inflammation. That’s because your body is sending microphages, or white blood cells, to the sight of the inflammation to drive out any bacteria, viruses or other pathogenic invaders. When inflammation is chronic, white blood cells remain in the tissues at the site of the inflammation for so long that the waste chemicals they release begin to damage the very tissue they’re trying to save.
How Fish Oil Helps Decrease Inflammation
Fish oil is high in omega-3 fatty acids, which, researchers have found, can decrease inflammation caused by arthritis and a num...[truncated]",What are the therapeutic applications and safety considerations for high-dose fish oil supplementation in inflammatory conditions?,"Fish oil supplements are particularly beneficial for inflammatory arthritic conditions like rheumatoid arthritis, psoriatic arthritis, and lupus. However, when taken at high doses needed for inflammation relief, fish oil can increase the risk of bleeding and hemorrhage. Caution is advised for people taking NSAIDs or other blood-thinning medications, and doctor consultation is recommended. Additionally, when choosing supplements, it's important to select high-grade products from reputable brands using mercury-free fish.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
aaf0c29c-e0d2-4d7e-97eb-13ee66437474,LV,similar_to_document,,"In my work helping people overcome limiting beliefs about themselves, I’ve found that there is specifically ONE common belief responsible for the negative patterns that get in the way of creating the life we want.
This one belief is responsible for most troublesome behavior patterns in people, from fear of public speaking to procrastination to not being able to leave a job they hate to fear of taking chances.
Now, here’s the most important information for you as a parent: this fear starts in childhood. And it happens as a result of how parents react to us.
To give you a hint about what this belief could be, I want to give you a scenario:
Close your eyes and imagine you are a child and you just spilled your milk.
There it is—the whole contents of the glass crawling across the kitchen table. Now imagine that your mom comes in and says:
“What’s wrong with you? Can’t you watch what you’re doing?”
I have two questions for you:
How would you feel if your mom said this to you? What would you likely conclude?
Did you ever have a parent express disappointment and upset because you made a mistake like spilling your milk?
If so, I’m betting that in that moment, you felt really bad about yourself. You would have felt shame, and you would have concluded there must be something terribly wrong with you.
You would have thought, “Gee, I guess that if I spilled my milk, it must mean that I don’t know how to do things right.”
What else would you conclude?
How about that making mistakes is a ver...[truncated]",How can parents' reactions to spilled milk shape a child's beliefs and future behavior?,"When parents react negatively to incidents like spilled milk by saying things like 'What's wrong with you?', children often develop lasting beliefs that mistakes are bad and should be avoided at all costs. This can lead to negative behavior patterns later in life, from fear of public speaking to inability to leave unfulfilling jobs. Instead, parents should treat such incidents as learning opportunities, helping children understand it's normal and teaching them proper techniques, like using both hands to hold the container. This approach helps children feel normal and develop a healthy attitude toward mistakes.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
cc8c64f8-bf54-4463-a393-5f96c66ea5c1,LV,distant_from_document,,"ProtonMail launched its own .onion address to fight censorship and DDoS attacks, as well as to increase its users’ security and privacy.
I cannot wait to try out the free version of ProtonMail over Tor using their .onion address. This is a great combo I think for anyone trying to secure their email communications. And pretty straightforward in getting it up and running. It’s interface is as easy to understand as Gmail, but way more secure from end-to-end.",What are the two main technical benefits of accessing ProtonMail through its .onion domain?,ProtonMail's .onion address helps fight against censorship and DDoS attacks while also increasing security and privacy for users.,3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,distant_from_document,LV,,mismatch
83baaa71-47c1-4e79-9e72-e42799ecad8c,LV,distant_from_document,,"All these sorts of worries and other issues like will I get attacked by thieves? Or what if my car gets stuck in a ditch? Plague the thoughts of many travelers before they go on their first solo trip. But as soon as you recognize the advantages of solo traveling all these ideas will immediately be removed from your mind. Here are eight finest tips for solo travelers that may enable you to in how to go alone without problem.
Why you need to go: The latest safety issues in France have been effectively documented, and while it by no means seemed like this is able to be a rustic in need of assist for its tourism business, now might be that point. For potential guests, in one sense it’s worth remembering that your possibilities of being caught up in a serious incident in France are nonetheless extremely small (although verify for the newest warnings). In another, even more vital sense, it’s price remembering that some travellers will likely be scared off by the present security situation in France, that means this notoriously tourist-filled vacation spot may just be somewhat quieter subsequent yr.
When I was youthful, my family took an RV trip from Arizona to Montana. We acquired to see Yellowstone and Jackson Hole alongside the best way… completely fantastic places! I hope that I can journey that approach again soon. It was an fascinating expertise, however it was enjoyable. Thanks for sharing these places! I’d most likely agree with many of the checklist, I’ve been to Paris, Lon...[truncated]",What should I know about navigating street signs when walking around Yogyakarta?,"Yogyakarta is a relatively small city, and when navigating on foot, it's important to know that street signs at corners indicate the name of the street you're entering, not the cross street. Tourism Authority offices located next to Hotel Mutiara on Jl. Malioboro, at the airport, and the train station provide English maps, though visitors should note these maps are not to scale.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,distant_from_document,LV,,mismatch
d2bff1fb-93c0-4fdb-8414-403dbbff0d3b,LV,similar_to_document,,"Support Intelligent, In-Depth, Trustworthy Journalism.
Live data on national races for Senate, House and state governors
Stocks remained shaky in morning trading on Wall Street Wednesday after a big sell-off on tech stocks a day earlier.
By Damian J. Troise, Associated Press
Major international airlines have canceled flights heading to the U.S. or changed the planes they’re using.
By Jon Gambrell, Associated Press
Here are some of our favorite stories of 2021 from the world of arts, entertainment and technology.
By PBS NewsHour Weekend
Facebook, in the aftermath of damning testimony that its platforms harm children, will be introducing several features including prompting teens to take a break using its photo sharing app Instagram, and “nudging” teens if they are repeatedly looking at the…
By Associated Press
By Tali Arbel, Associated Press
Facebook has recently taken a harsher tone toward whistleblower Frances Haugen, suggesting that the social network could be considering legal retaliation after Haugen went public with internal research that she copied before leaving her job earlier this year.
By Daria Litvinova, Kelvin Chan, Associated Press
An app created by allies of imprisoned Russian opposition leader Alexei Navalny disappeared from Apple and Google stores on Friday.
By Brian Melley, Associated Press
A judge Friday struck down a California ballot measure that exempted Uber and other app-based ride-hailing and delivery services from a state law requiring drivers to be c...[truncated]",What was Facebook's strategic response to whistleblower Frances Haugen's disclosure of internal research?,Facebook adopted a harsher tone toward Frances Haugen and suggested the possibility of legal retaliation after she went public with internal research that she had copied before leaving her job.,3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
fe3f9fb8-8334-4b0d-940b-a68aa7fdee7f,LV,similar_to_document,,"Roger Lloyd-Pack: English actor, died January 15 at the age of 69. His genre appearances include Figures In a Landscape (1970), Nighteen Eighty-Four (1984), U.F.O. (1993), Harry Potter and the Goblet of Fire (2005), Interview With the Vampire (2004), Doctor Who (two episodes, 2005), plus two episodes apiece in both Survivors (1976) and its 2010 reboot. Having made his screen debut in The Avengers in 1965, he filmed scenes for the 1998 movie spin-off, but they were cut. His father was the actor Charles Lloyd-Pack (1902-83) and his children include the actress Emily Lloyd (b.1970).
[Thanks to Steve Green for the story.]",In which Harry Potter movie did actor Roger Lloyd-Pack appear and when was it released?,"Roger Lloyd-Pack appeared in Harry Potter and the Goblet of Fire, which was released in 2005.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
1bf2c49f-e611-4540-9a20-9ccd29deda4f,LV,similar_to_document,,"Tahir, Alyas Qadeer (2005) A COMPARATIVE STUDY OF THE EFFECT OF USE OF INFORMATION AND COMMUNICATION TECHNOLOGY IN VARIED TEACHING APPROACHES ON ACHIEVEMENT AND RETENTION OF STUDENTS OF MATHEMATICS. PhD thesis, Gomal University, D.I. Khan.
The purposed of this study was to compare and determine the more effective approach by used of information and communication technology (ICT) on achievement and retention of secondary school students of mathematics in Pakistan. The three approaches used for this study were, the computer based instruction(CBI), computer Based learning (CBL), and the teacher centered TC) approach. The research design was the post test-only control group design. Seventeen research questions were put in the study. Sample of the study were 63 students and was heterogeneous to provide representation across ability level and gender. The achievement and retention instruments were in the form of researchers, made posttedst and the delayed-posttest. The CBI and CBL boys and girls students (taught separately) were grouped as treatment group. The same topic of mathematics, ÃÂÃÂ¢ÃÂÃÂÃÂÃÂConcept of MatricesÃÂÃÂ¢ÃÂÃÂÃÂÃÂ was taught to all three groups. The CBI groups were taught through software-Educational Program of Gifted Youth (EPGY), developed by Stanford University of, USA. These groups were also supported by lectures, drill and practice and self-assessment opportunities. The CBL groups used the EPGY software and in addition they made sue of all possible resources o...[truncated]",How did student performance vary across different ability levels and gender in terms of retention of mathematical concepts?,"The study found that below average students retained significantly more than the average and above average students. Regarding gender differences, female students overall scored considerably higher than male students in the delayed-posttest.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
c178c059-0627-4335-9b6c-3f0161d62971,LV,distant_from_document,,"|Mirages and other marvels of light and air (Nature's mysteries (Britannica))|
Author: Penne, Barbra
Takes a closer look at mirages and similar phenomena, explaining to elementary readers that there is much more to these natural optical illusions than meets, or doesn't meet, the eye.
|Accelerated Reader Information:|
Interest Level: LG
Reading Level: 5.60
Points: .5 Quiz: 186485
Full Text Reviews:",What age group would best understand a book about mirages and optical illusions in nature?,"This topic is appropriate for elementary readers at a reading level of 5.60, making it suitable for lower grade students who want to learn about natural optical illusions.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,distant_from_document,LV,,mismatch
d5151b1f-0777-4342-8370-e7fcdc56e251,LV,similar_to_document,,"Originally Posted by Artist
Could you post an update with some pics of your plants?
I guess it is about time for an update huh?
This thing has been running flawlessly for over a month now. At first i would get a little nervous when i heard the drain start to gurgle a bit before it began siphoning. Now it's just a daily reminder of my genius!!
Some of the plants are doing better than others. I'm not sure what's what yet because i just tossed a bunch of seeds into the grow bed. It looks like one of the 5 different veggies is kinda taking over. My guess is the broccoli...
I haven't done a water change since setting this system up at the beginning of February. I actually bought a cheap testing kit the other day because my curiosity got the best of me. Nitrates were approx 15-20ppm. Not too shabby considering all i do is top it off with about 2-3 gallons of RO
water every day.
Here are a couple pics.
i picked off a big leaf and ate it the other day lol. It tasted like grass.",How often do you need to change the water in a hydroponic system that's been running for over a month?,"Based on the described experience, no water change was needed for over a month since setting up the system in February. The only maintenance required was adding 2-3 gallons of RO water daily to top it off.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
410e3d10-f624-487c-81b3-2191f169041e,LV,similar_to_document,,"Sometimes, even when I know I won't have time for it, I fancy jumping on a bandwagon, don't you?
You may have seen the Sew Along for Aneela Hoey's Stitched Sewing Organisers book hosted on IG by @tuppencehapennyquilts. Well, with the book sitting on my shelf I was itching to join in for the first week and tackle the Handy Fold-Up Pouches.
It felt good to be following the crowd as I picked some fabric and set to stitching.
The unusual, but genius, construction of these little pouches gave me a flashback to making pouches at one of Just Jude's classes years ago. I think it was these cute tissue pockets that used the same clever method.
I made two of the larger ones and two of the tiny ones. These first two are made with a sweet fat quarter I picked up in Kirkby Lonsdale this summer and a giant polka dot from my stash.
These two were gifted to a friend and made from really pretty fabrics, Chatsworth, I think. My pics don't do justice to the beautiful buttery yellow colour of the tiny one. It's too orangey here.
Four pretty little pouches for knick knacks!
I always knew that I wouldn't join in with all of the Sew Along weeks and after a rule clarification at the end of the first week saying that all of the makes entered into the Sew Along itself must be exactly as per the materials and instructions in Aneela's lovely book, I'm not sure any more of my makes will qualify. That's ok, it's just that I want to use whatever interfacings I have around (and will take the risk that it mig...[truncated]",What different sizes of Handy Fold-Up Pouches were made in this sewing project?,"Two sizes of Handy Fold-Up Pouches were made: two larger ones and two tiny ones. The larger ones were made with a fat quarter purchased in Kirkby Lonsdale and a giant polka dot from existing supplies, while another set was made with Chatsworth fabrics including one in a buttery yellow color.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
bc19ba3d-16c1-43fd-898b-c63ac62beb23,LV,synonym_substitution,medium,"Growing Cuttings to produce plants for free!•
Posted on 8 December 2009
Rootrainers – Perfect for Cuttings
Almost anything can be grown from a cutting. It is also an easy and cheap way to obtain more plants. It is also an excellent way to keep your half-hardy perennials from year to year. Rootrainers excel with cuttings of all types.
With cuttings, good preparation is essential. In particular the seed tray, compost mix and the moisture are vital. In late summer, take a few cuttings from your container plants, hanging basket plants and half-hardy border plants and root them in the greenhouse and then pot them up. No Re-Potting with Rootrainers Cuttings love a lot of side – that is why most cuttings are initially placed around the side of a large pot, or in very small pots, to be re-potted later. But, re-potting requires skilled timing, and will cause root disturbance. Rootrainers are small pots, with a massive amount of side. But, unlike small pots they have depth and don’t become pot-bound, so timing ceases to be critical and there is no re-potting. Quick Growth Try any nodal, stem, leaf or root cutting for success. The encouragement of quick root growth and natural air pruning achieved by Rootrainers will create a marvellous root plug. Some cuttings can be ready and planted up within a very short space of time, but others can be left in over winter and even longer if you want to grow semi-standards.
(This mix is sufficient for two trays of the 3”/8cm Rootrainer seed trays - ...[truncated]",How do I properly water newly propagated plant cuttings to ensure they survive?,"Before planting cuttings, give the seed trays a good soaking using a watering can. Keep plastic lids on to conserve water. Hardy cuttings should be placed in a sheltered position away from full sun, ideally in a cold frame. Check them daily and if leaves look wilted, give them a light spray with a water sprayer. Don't check the roots until the plant is reasonably established and roots have hit the side, as this may pull soil away from roots and weaken the plug.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,synonym_substitution,LV,medium,mismatch
ead1d844-572d-4f45-9604-20da6b344166,LV,similar_to_document,,"Deere & Co. reports that its second-quarter net income was was $1.056 billion, or $2.61 per share, for the second quarter ended April 30, compared with $904.3 million, or $2.12 per share, for the same period last year.
For the first six months of the year, net income attributable to Deere & Co. was $1.589 billion, or $3.91 per share, compared with $1.418 billion, or $3.32 per share, last year.
Worldwide net sales and revenues increased 12 percent, to $10.009 billion, for the second quarter and rose 12 percent to $16.775 billion for six months. Net sales of the equipment operations were $9.405 billion for the quarter and $15.524 billion for six months, compared with $8.328 billion and $13.841 billion for the same periods last year.
“John Deere is well on its way to a year of outstanding performance after reporting an eighth consecutive quarter of record earnings,” said Samuel R. Allen, Deere & Co., chairman and CEO, said in a May 16 written statement. Allen also noted that the company is successfully managing major new-product launches featuring advanced engine-emission technology, while significantly expanding its global market presence. “Skillful execution of our operating plans is helping Deere capitalize on today’s strong farm economy and meet the world’s growing need for productive machinery,” he added in the written statement.
Summary of Operations
Net sales of the worldwide equipment operations increased 13 percent for the quarter and 12 percent for six months compared ...[truncated]",What are the key financial metrics and portfolio performance of John Deere Capital Corporation (JDCC) for Q2 2012 compared to the previous year?,"John Deere Capital Corporation reported net income of $78.3 million for the second quarter, down from $85.9 million in the previous year. The decrease was primarily due to higher selling, administrative and general expenses and narrower financing spreads, partially offset by growth in the credit portfolio. Net receivables and leases financed by JDCC reached $24.558 billion at April 30, 2012, compared with $22.482 billion the previous year.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,similar_to_document,LV,,mismatch
10bde639-6764-4713-9fd6-d4e22358ddd4,LV,distant_from_document,,"ProtonMail launched its own .onion address to fight censorship and DDoS attacks, as well as to increase its users’ security and privacy.
I cannot wait to try out the free version of ProtonMail over Tor using their .onion address. This is a great combo I think for anyone trying to secure their email communications. And pretty straightforward in getting it up and running. It’s interface is as easy to understand as Gmail, but way more secure from end-to-end.",What security measure has ProtonMail implemented to enhance its resilience against DDoS attacks and censorship attempts?,"ProtonMail has launched its own .onion address to fight censorship and DDoS attacks, while also improving security and privacy for its users.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,distant_from_document,LV,,mismatch
94a23d6d-c204-4b5f-9ecc-830dc0d84928,LV,synonym_substitution,medium,"Madison Co., a recent member of the Cornell Cooperative Extension’s Central NY Dairy and Field Crops group, hosted a Crop Congress featuring CNY CCE Field Crop Specialist Kevin Ganoe and CCE North Country Regional Ag Team Field Crops Specialist, Mike Hunter.
Hunter spoke to the group of producers assembled about herbicides, conventional weed control, Round-Up ready corn and resistance management.
“I know people don’t like to hear resistance management,” Hunter admitted. “But, we really need to pay attention to resistance management. When we talk about resistant weeds in New York State, soybean growers are dealing with resistant marestail and tall waterhemp now. These are going to be some issues and I know it’s going to be coming this way.”
Marestail/Canada Fleabane is a common weed throughout New York. However, once it becomes resistant, it changes the ball game.
“The known resistant populations have been identified in Cayuga County and west in the state. Our known resistant populations of marestail are able to survive applications to glyphosate (a.k.a. Roundup), a Group 9 herbicide. There is also strong evidence to show that we also have populations of marestail in Western New York that have multiple resistance and can survive applications of both glyphosate and Group 2 herbicides, such as Classic and FirstRate,” said Hunter.
Hunter explained producers using the same weed control for multiple seasons are contributing to the problem. “I’m going to challenge you, if this is ha...[truncated]",What makes the dangerous plant called Palmer amaranth such a nightmare for farmers to deal with?,"Palmer amaranth is ranked as the most difficult weed to control in the U.S. It has a devastating impact on crop yields, can produce up to a million seeds per single plant per season, and has stems so tough they can damage farm equipment. However, there are currently no known populations of Palmer amaranth in New York state.",3,0,3,moderate_low_lexical_overlap,The question rephrases document content with a moderate degree of lexical variation.,synonym_substitution,LV,medium,mismatch
